"","X","Y","modulus"
"409",-43,177,0.714565572203899
"410",-43,178,0.816477367331721
"411",-43,179,0.654576022636746
"412",-43,180,0.72900371278848
"413",-43,181,0.549419726687986
"414",-43,182,0.531937720817239
"415",-43,183,0.614379131586317
"416",-43,184,0.561978831298437
"417",-43,185,0.488911706357044
"418",-43,186,0.646846884376058
"419",-43,187,0.554463792394198
"420",-43,188,0.564959331930599
"421",-43,189,0.493086862859531
"422",-43,190,0.441947372218388
"423",-43,191,0.416251834318062
"424",-43,192,0.701762566345626
"425",-43,193,0.624144406857797
"426",-43,194,0.720432772966386
"427",-43,195,0.599598286002197
"428",-43,196,0.407828266492291
"429",-43,197,0.566373991371069
"430",-43,198,0.753025529373241
"431",-43,199,0.917986807642131
"432",-42,140,0.451719210132941
"433",-42,141,0.648641163765546
"434",-42,142,0.662517923659421
"435",-42,143,0.802919035237996
"436",-42,144,0.791791217322753
"437",-42,145,0.742245111082409
"438",-42,146,0.661369391871551
"439",-42,147,0.561895986779995
"440",-42,148,0.629143845938304
"441",-42,149,0.675553680494969
"442",-42,150,0.628787254085394
"443",-42,151,0.697245461636993
"444",-42,152,0.647031057439273
"445",-42,153,0.667603078343147
"446",-42,154,0.625763234133825
"447",-42,155,0.686905599560727
"448",-42,156,0.68484248406443
"449",-42,157,0.705711296015702
"450",-42,158,0.696820270375887
"451",-42,159,0.763811919388522
"452",-42,160,0.717748420525289
"453",-42,161,0.734783365781929
"454",-42,162,0.812989043082681
"455",-42,163,0.755318968814692
"456",-42,164,0.663873149635752
"457",-42,165,0.801722564465997
"458",-42,166,0.731379102196636
"459",-42,167,0.758615548443681
"460",-42,168,0.790923149763993
"461",-42,169,0.756615532843948
"462",-42,170,0.772912921749887
"463",-42,171,0.690801807201735
"464",-42,172,0.755625306897144
"465",-42,173,0.772924017337161
"466",-42,174,0.659819759957678
"467",-42,175,0.744495355741874
"468",-42,176,0.794254861949278
"469",-42,177,0.760159757201051
"470",-42,178,0.705545894588254
"471",-42,179,0.659295674121111
"472",-42,180,0.506611562288422
"473",-42,181,0.616707928824615
"474",-42,182,0.616805737791677
"475",-42,183,0.674085552735841
"476",-42,184,0.742045382473749
"477",-42,185,0.754514451512687
"478",-42,186,0.722731421086766
"479",-42,187,0.604999046343837
"480",-42,188,0.543008517739082
"481",-42,189,0.505367866892296
"482",-42,190,0.580039702612519
"483",-42,191,0.613389247488648
"484",-42,192,0.681684132575797
"485",-42,193,0.500272567551182
"486",-42,194,0.489371271767992
"487",-42,195,0.476713928001074
"488",-42,196,0.21488538416831
"489",-42,197,0.66606078098017
"490",-42,198,0.625077186479455
"491",-42,199,0.926535327502838
"492",-42,200,0.999949993784203
"493",-41,140,0.365286514418447
"494",-41,141,0.706754639084476
"495",-41,142,0.769141293759559
