"","X_coordinate","Y_coordinate","Q11","Q12","Q21","Q22","eigenvalue_1","eigenvalue_2","director_x","director_y","order_parameter"
"1",-49,141,0.186165030731482,-0.961653266027727,-0.961653266027727,-0.186165030731482,0.979507234648651,-0.979507234648651,-0.77138183907943,0.636372578242052,0.979507234648651
"2",-49,142,0.481347156357343,-0.85051550984135,-0.85051550984135,-0.481347156357343,0.977277707416879,-0.977277707416879,-0.86386884603916,0.503716802224196,0.977277707416879
"3",-49,143,0.671160335045931,-0.676760536540375,-0.676760536540375,-0.671160335045931,0.953132214940499,-0.953132214940499,-0.92308257756887,0.384601813553722,0.953132214940499
"4",-49,144,0.490147978105707,-0.703152538744636,-0.703152538744636,-0.490147978105707,0.85712807280134,-0.85712807280134,-0.886523877645815,0.462682844250604,0.85712807280134
"5",-49,145,0.595142005316039,0.643964530245871,0.643964530245871,-0.595142005316039,0.876860492157322,-0.876860492157322,-0.916165691086165,-0.400799733628416,0.876860492157322
"6",-49,146,0.350573768553533,-0.919533891627854,-0.919533891627854,-0.350573768553533,0.984095800748124,-0.984095800748124,-0.823480258445575,0.567344925023931,0.984095800748124
"7",-49,147,0.499530424288997,-0.845443597483073,-0.845443597483073,-0.499530424288997,0.98199059125608,-0.98199059125608,-0.868530845832318,0.49563511763978,0.98199059125608
"8",-49,148,0.674891248553461,-0.672095650590657,-0.672095650590657,-0.674891248553461,0.952465621908176,-0.952465621908176,-0.924276153735849,0.381724497033221,0.952465621908176
"9",-49,149,0.635962876722421,-0.471989120633984,-0.471989120633984,-0.635962876722421,0.791973806742306,-0.791973806742306,-0.949476168102267,0.313839140653034,0.791973806742306
"10",-49,150,0.913259871533738,0.284039917826818,0.284039917826818,-0.913259871533738,0.956411139559178,-0.956411139559178,-0.988656182365857,-0.150196381680017,0.956411139559178
"11",-49,151,0.170976754225329,-0.938340886945406,-0.938340886945406,-0.170976754225329,0.95379068489838,-0.95379068489838,-0.767873768104704,0.640601183464941,0.95379068489838
"12",-49,152,0.49987607743472,-0.847445692121794,-0.847445692121794,-0.49987607743472,0.983890387130248,-0.983890387130248,-0.86834922101033,0.495953254219339,0.983890387130248
"13",-49,153,0.645756455980662,-0.71963641391709,-0.71963641391709,-0.645756455980662,0.966890877336297,-0.966890877336297,-0.913200145931127,0.407511341524833,0.966890877336297
"14",-49,154,0.625274433717241,-0.618488696629298,-0.618488696629298,-0.625274433717241,0.879486432708671,-0.879486432708671,-0.924920007738555,0.380161780410538,0.879486432708671
"15",-49,155,0.841998398891714,-0.431982503738865,-0.431982503738865,-0.841998398891714,0.946345701777478,-0.946345701777478,-0.972043360992929,0.234801414709473,0.946345701777478
"16",-49,156,0.292793950013232,-0.927994752446992,-0.927994752446992,-0.292793950013232,0.973089182826274,-0.973089182826274,-0.806502069891817,0.591231267153738,0.973089182826274
"17",-49,157,0.472171567221928,-0.836839670210215,-0.836839670210215,-0.472171567221928,0.960857233167526,-0.960857233167526,-0.863541134057672,0.504278405040697,0.960857233167526
"18",-49,158,0.717049848218916,-0.670701402849933,-0.670701402849933,-0.717049848218916,0.981835452922555,-0.981835452922555,-0.930138619285433,0.367208590468398,0.981835452922555
"19",-49,159,0.798062960399356,-0.391126974083525,-0.391126974083525,-0.798062960399356,0.88875463352779,-0.88875463352779,-0.974155135322644,0.225879995405792,0.88875463352779
"20",-49,160,0.993580144824426,-0.10261101931775,-0.10261101931775,-0.993580144824426,0.998864618191452,-0.998864618191452,-0.998676504158912,0.0514318971158431,0.998864618191452
"21",-49,161,0.383448987657766,-0.894632797296433,-0.894632797296433,-0.383448987657766,0.973345246114762,-0.973345246114762,-0.834850171516544,0.550477239419394,0.973345246114762
"22",-49,162,0.435927788911302,-0.874167998268402,-0.874167998268402,-0.435927788911302,0.976833008421441,-0.97683300842144,-0.850372400705446,0.526181318671099,0.976833008421441
"23",-49,163,0.664315061165828,-0.684414455893838,-0.684414455893838,-0.664315061165828,0.953801681655163,-0.953801681655163,-0.921002663297677,0.389556278602445,0.953801681655163
"24",-49,164,0.718599653662959,-0.415958688379067,-0.415958688379067,-0.718599653662959,0.830305421325525,-0.830305421325525,-0.965780576499451,0.259360517535703,0.830305421325525
"25",-49,165,0.772025992100529,0.620033357904714,0.620033357904714,-0.772025992100529,0.990184577436652,-0.990184577436652,-0.943313009999876,-0.331904451860732,0.990184577436652
"26",-49,166,0.498172329379407,-0.379141373168862,-0.379141373168862,-0.498172329379407,0.626038218168567,-0.626038218168567,-0.947563681559389,0.319567002973736,0.626038218168567
"27",-49,167,0.503239308710815,-0.83452039964804,-0.83452039964804,-0.503239308710814,0.974512236588368,-0.974512236588367,-0.870747156427572,0.491731013434477,0.974512236588368
"28",-49,168,0.68312329515826,-0.677288525588808,-0.677288525588808,-0.68312329515826,0.961965271349304,-0.961965271349304,-0.924698061952873,0.380701318911033,0.961965271349304
"29",-49,169,0.941601637793268,-0.230924930967357,-0.230924930967357,-0.941601637793268,0.969505011868037,-0.969505011868037,-0.992778663169382,0.119960518320045,0.969505011868037
"30",-49,170,0.979692967846928,-0.00281927523470328,-0.00281927523470328,-0.979692967846928,0.979697024371091,-0.979697024371091,-0.999998964851847,0.00143885205473788,0.979697024371091
"31",-49,171,0.37952544223189,-0.821751613131503,-0.821751613131503,-0.37952544223189,0.905160358713051,-0.905160358713051,-0.842404544912416,0.538845601922206,0.905160358713051
"32",-49,172,0.449506486061911,-0.804964690544865,-0.804964690544865,-0.449506486061911,0.921967588386771,-0.921967588386771,-0.862424283320455,0.506186087856234,0.921967588386771
