"","X_coordinate","Y_coordinate","Q11","Q12","Q21","Q22","eigenvalue_1","eigenvalue_2","director_x","director_y","order_parameter"
"1",-49,141,-0.717489809356885,-0.666815413887582,-0.666815413887582,0.717489809356885,0.979507234648651,-0.979507234648651,0.365717940579481,-0.930725731855686,0.979507234648651
"2",-49,142,-0.466993249756661,-0.85848064747885,-0.85848064747885,0.466993249756661,0.977277707416879,-0.977277707416879,-0.510954438879029,0.859607795096005,0.977277707416879
"3",-49,143,-0.219118529328784,-0.927603411627067,-0.927603411627067,0.219118529328784,0.953132214940499,-0.953132214940499,0.620526747930938,-0.784185281105336,0.953132214940499
"4",-49,144,-0.337293689317027,-0.787973032743538,-0.787973032743538,0.337293689317027,0.85712807280134,-0.85712807280134,-0.550674090671815,0.834720339911979,0.85712807280134
"5",-49,145,0.86133929823201,-0.164252659118716,-0.164252659118716,-0.86133929823201,0.876860492157322,-0.876860492157322,-0.995564947556407,0.0940767516287053,0.876860492157322
"6",-49,146,-0.594755030754048,-0.784035074752937,-0.784035074752937,0.594755030754048,0.984095800748124,-0.984095800748124,-0.444765666386787,0.895646973982225,0.984095800748124
"7",-49,147,-0.453068084824989,-0.871226050935394,-0.871226050935394,0.453068084824989,0.98199059125608,-0.98199059125608,-0.518952206042408,0.854803256804581,0.98199059125608
"8",-49,148,-0.213186038134546,-0.928300853205158,-0.928300853205158,0.213186038134547,0.952465621908176,-0.952465621908176,-0.622966515437521,0.782248503126489,0.952465621908176
"9",-49,149,-0.063987052381973,-0.789384676626906,-0.789384676626906,0.063987052381973,0.791973806742306,-0.791973806742305,-0.67794011355653,0.735117135177081,0.791973806742306
"10",-49,150,0.724258917338854,-0.624636925363875,-0.624636925363875,-0.724258917338854,0.956411139559178,-0.956411139559178,-0.937354612096041,0.348376708725312,0.956411139559178
"11",-49,151,-0.705745131132667,-0.641592144965519,-0.641592144965519,0.705745131132667,0.95379068489838,-0.95379068489838,-0.360598725315614,0.932721051172726,0.95379068489838
"12",-49,152,-0.454584034729791,-0.872578735276132,-0.872578735276132,0.454584034729791,0.983890387130248,-0.983890387130248,0.518639030227233,-0.854993307766181,0.983890387130248
"13",-49,153,-0.268942402629879,-0.928734597580935,-0.928734597580935,0.268942402629879,0.966890877336297,-0.966890877336297,-0.600769604970877,0.799422217444034,0.966890877336297
"14",-49,154,-0.193952804574566,-0.857833722184133,-0.857833722184133,0.193952804574566,0.879486432708671,-0.879486432708671,-0.624287748079717,0.781194474889292,0.879486432708671
"15",-49,155,0.0789813115195297,-0.943044081527138,-0.943044081527138,-0.0789813115195297,0.946345701777478,-0.946345701777478,-0.7360228459495,0.676956697463285,0.946345701777478
"16",-49,156,-0.632507898723288,-0.739483817122563,-0.739483817122563,0.632507898723288,0.973089182826274,-0.973089182826274,-0.418330056326813,0.90829508639737,0.973089182826274
"17",-49,157,-0.460243972499249,-0.84345842120905,-0.84345842120905,0.460243972499249,0.960857233167526,-0.960857233167526,-0.510395392207385,0.859939848834481,0.960857233167526
"18",-49,158,-0.189695230552817,-0.96333616983956,-0.96333616983956,0.189695230552817,0.981835452922555,-0.981835452922555,-0.635135927758636,0.772400384043261,0.981835452922555
"19",-49,159,0.0904007444297155,-0.884145069557972,-0.884145069557972,-0.0904007444297156,0.88875463352779,-0.888754633527791,-0.742198154276134,0.670180497917613,0.88875463352779
"20",-49,160,0.438672436350025,-0.897383429232727,-0.897383429232727,-0.438672436350025,0.998864618191452,-0.998864618191452,-0.848283874415283,0.52954175322348,0.998864618191452
"21",-49,161,-0.556230024484174,-0.798754735821041,-0.798754735821041,0.556230024484174,0.973345246114762,-0.973345246114762,-0.462891883153979,0.886414747457511,0.973345246114762
"22",-49,162,-0.511096361697783,-0.832456146232924,-0.832456146232924,0.511096361697783,0.97683300842144,-0.97683300842144,0.48825313990924,-0.872702051887566,0.97683300842144
"23",-49,163,-0.229235249392137,-0.925844937537783,-0.925844937537783,0.229235249392137,0.953801681655163,-0.953801681655162,0.616304111966211,-0.787508248574921,0.953801681655163
"24",-49,164,0.0272830579522715,-0.829857052408022,-0.829857052408022,-0.0272830579522715,0.830305421325525,-0.830305421325525,-0.718630316213968,0.695392312740235,0.830305421325525
"25",-49,165,0.934628980426232,-0.327007899508289,-0.327007899508289,-0.934628980426232,0.990184577436652,-0.990184577436652,-0.985873647052814,0.167490752123164,0.990184577436652
"26",-49,166,-0.0581127321138803,-0.623335191509299,-0.623335191509299,0.0581127321138803,0.626038218168567,-0.626038218168567,-0.673488614131362,0.739197596475677,0.626038218168567
"27",-49,167,-0.441836850505614,-0.868593286179292,-0.868593286179292,0.441836850505614,0.974512236588367,-0.974512236588368,0.522784458730598,-0.852464902333085,0.974512236588367
"28",-49,168,-0.213236483779428,-0.938033786847535,-0.938033786847535,0.213236483779428,0.961965271349304,-0.961965271349304,0.623831888872865,-0.781558554700359,0.961965271349304
"29",-49,169,0.302289701971984,-0.921173655788599,-0.921173655788599,-0.302289701971984,0.969505011868038,-0.969505011868038,-0.809875909506641,0.586601236958116,0.969505011868038
"30",-49,170,0.516001029714979,-0.832796011574654,-0.832796011574654,-0.516001029714979,0.979697024371091,-0.979697024371091,-0.87369745770925,0.486469682911888,0.979697024371091
"31",-49,171,-0.496463854265291,-0.756861226641708,-0.756861226641708,0.496463854265291,0.905160358713051,-0.905160358713051,0.475141211663148,-0.87990955727238,0.905160358713051
"32",-49,172,-0.445189889369991,-0.807360016621118,-0.807360016621118,0.445189889369991,0.92196758838677,-0.92196758838677,-0.50849319111436,0.861066010588233,0.92196758838677
"33",-49,173,-0.156885393372881,-0.894024923724816,-0.894024923724816,0.156885393372881,0.907685843722886,-0.907685843722886,-0.643101441837317,0.765780997091704,0.907685843722886
"34",-49,174,0.226876593965962,-0.812139980191458,-0.812139980191458,-0.226876593965962,0.843234449198429,-0.843234449198429,-0.796572400030744,0.604543142802283,0.843234449198429
"35",-49,175,0.874748137637332,-0.264357729850244,-0.264357729850244,-0.874748137637331,0.913821270069566,-0.913821270069566,-0.9892527586425,0.146215524203844,0.913821270069566
"36",-49,176,0.560252677332789,-0.216538482505104,-0.216538482505104,-0.560252677332789,0.600642969545279,-0.600642969545279,-0.983044990634641,0.183364517800305,0.600642969545279
"37",-49,177,-0.65530429516136,-0.509276068799622,-0.509276068799622,0.65530429516136,0.829931222155742,-0.829931222155742,-0.324354222766228,0.945935694523532,0.829931222155742
"38",-49,178,-0.407051860363721,-0.67482253982231,-0.67482253982231,0.407051860363721,0.788084181593438,-0.788084181593438,0.491676674092829,-0.870777840871605,0.788084181593438
"39",-49,179,-0.125609806468724,-0.684130525512151,-0.684130525512151,0.125609806468724,0.695566243731423,-0.695566243731423,0.640083430628936,-0.768305409218425,0.695566243731423
"40",-49,180,0.51614935804169,-0.842186140520851,-0.842186140520851,-0.51614935804169,0.987769029223055,-0.987769029223055,-0.872508033220356,0.488599766645406,0.987769029223055
"41",-49,181,-0.704234519081851,-0.615019338265107,-0.615019338265107,0.704234519081851,0.934983980775337,-0.934983980775337,-0.351279871631837,0.93627050139707,0.934983980775337
"42",-49,182,-0.549030079137652,-0.755593951373769,-0.755593951373769,0.549030079137652,0.934000132307551,-0.934000132307551,-0.453967755505468,0.891018112588811,0.934000132307551
"43",-49,183,-0.181341258637374,-0.943944700551013,-0.943944700551013,0.181341258637374,0.961205623049787,-0.961205623049786,0.636922203216914,-0.770928081632335,0.961205623049787
"44",-49,184,0.142269968527032,-0.857756853597533,-0.857756853597533,-0.142269968527032,0.869475453269511,-0.869475453269511,-0.762767118736698,0.64667327343421,0.869475453269511
"45",-49,185,0.460800841482919,-0.629778011437817,-0.629778011437817,-0.460800841482919,0.780357456043022,-0.780357456043022,-0.891767822131023,0.45249326117821,0.780357456043022
"46",-49,186,-0.386987469921665,-0.659010001439236,-0.659010001439236,0.386987469921665,0.764233919604013,-0.764233919604013,-0.49680324980947,0.867863198308782,0.764233919604013
"47",-49,187,-0.467701302043316,-0.829701452861727,-0.829701452861727,0.467701302043316,0.952443703750449,-0.952443703750449,-0.504453163277753,0.863439057524657,0.952443703750449
"48",-49,188,-0.184333826016523,-0.924295961040763,-0.924295961040763,0.184333826016523,0.942497736342193,-0.942497736342193,0.634200234158239,-0.77316884507437,0.942497736342193
"49",-49,189,0.314320425071788,-0.824005090183815,-0.824005090183815,-0.314320425071787,0.881919337732281,-0.881919337732281,-0.823530496891672,0.567271998858886,0.881919337732281
"50",-49,190,0.665340407400239,-0.433145930847461,-0.433145930847461,-0.665340407400239,0.793910105194051,-0.793910105194051,-0.958659244322816,0.284556590636043,0.793910105194051
"51",-49,191,-0.0892160908911837,-0.695356440536871,-0.695356440536871,0.0892160908911837,0.701056410191085,-0.701056410191085,0.660583263566338,-0.750752790135373,0.701056410191085
"52",-49,192,-0.452404840327688,-0.842681443478315,-0.842681443478315,0.452404840327688,0.956442447162723,-0.956442447162723,-0.513318659684346,0.858198085304242,0.956442447162723
"53",-49,193,-0.164042744583536,-0.95793623645746,-0.95793623645746,0.164042744583536,0.971880576598165,-0.971880576598165,0.644674726600641,-0.764456994789366,0.971880576598165
"54",-49,194,0.215455306712293,-0.868220873031744,-0.868220873031744,-0.215455306712293,0.894554902484186,-0.894554902484186,-0.787671240342392,0.616095785683912,0.894554902484186
"55",-49,195,0.516603346925567,-0.800757605244373,-0.800757605244373,-0.516603346925567,0.95293848721279,-0.95293848721279,-0.878099126864848,0.478478759611324,0.95293848721279
"56",-49,196,-0.248758093149902,-0.655869744191365,-0.655869744191365,0.248758093149902,0.701459699664366,-0.701459699664365,-0.568054046080908,0.822991251916513,0.701459699664366
"57",-49,197,-0.607971238863793,-0.701448210829254,-0.701448210829254,0.607971238863793,0.92825568663011,-0.92825568663011,-0.415354689709779,0.909659541661656,0.92825568663011
